,tmpid,designation,ra-hms,dec-dms,v,offset_ra,offset_dec,motion_ra,motion_dec,orbit,comment,id,linkrun,objid,date_obs,ra,dec,expnum,exptime,band,ccd,mag,nite,fakeid,date_added,obscode
1031,000230,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,e9dc7347-efe9-4672-a2a7-c5b4e6cceda8,wsdiff_S82_lon_gt_minus2,3780397,2013-11-08 03:05:12,23:57:48.33,2:18:37.6,251776,90.0,r,21,23.5734996796,20131107,0,2016-02-21 02:18:07,807
1032,000749, (33134) 1998 CZ4        ,23 52 53.3 ,+01 10 11  ,19.2   ,2.1W   ,6.7N    ,31-    ,13-  , 14o  ,None needed at this time.,ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,3311323,2013-09-30 03:33:40,23:53:01.77,1:03:31.5,239652,90.0,i,14,20.7849998474,20130929,0,2016-02-21 02:18:07,807
1033,000749, (77231) 2001 FL36       ,23 53 40.3 ,+01 00 52  ,19.7   ,9.6E   ,2.7S    ,34-    ,15-  , 12o  ,None needed at this time.,ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,3311323,2013-09-30 03:33:40,23:53:01.77,1:03:31.5,239652,90.0,i,14,20.7849998474,20130929,0,2016-02-21 02:18:07,807
1034,000751, (73401) 2002 LE22       ,23 51 39.6 ,+00 44 13  ,19.6   ,0.5W   ,6.6S    , 8-    , 4-  , 14o  ,None needed at this time.,ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,2647561,2013-10-28 00:50:05,23:51:41.44,0:50:47.0,247481,90.0,r,60,23.0411987305,20131027,0,2016-02-21 02:18:07,807
1035,000751, (21197) 1994 PS7        ,23 51 08.4 ,+00 50 41  ,19.0   ,8.3W   ,0.1S    , 4-    , 4-  , 17o  ,None needed at this time.,ecd8c8d2-81af-40eb-9f0b-68f7560b5bc0,wsdiff_S82_lon_gt_minus2,2647561,2013-10-28 00:50:05,23:51:41.44,0:50:47.0,247481,90.0,r,60,23.0411987305,20131027,0,2016-02-21 02:18:07,807
1036,000325,(213495) 2002 GS37       ,23 55 33.3 ,+01 03 30  ,19.9   ,2.4W   ,1.9N    ,34-    ,19-  , 10o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3147997,2013-09-30 03:31:33,23:55:42.74,1:01:32.8,239651,90.0,r,16,22.2053985596,20130929,0,2016-02-21 02:18:07,807
1037,000325,(104546) 2000 GS60       ,23 55 10.8 ,+01 02 18  ,19.8   ,8.0W   ,0.7N    ,32-    ,16-  , 12o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3147997,2013-09-30 03:31:33,23:55:42.74,1:01:32.8,239651,90.0,r,16,22.2053985596,20130929,0,2016-02-21 02:18:07,807
1038,000325,(180337) 2003 YZ35       ,23 55 35.2 ,+01 11 19  ,19.8   ,1.9W   ,9.8N    ,36-    ,16-  , 11o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3147997,2013-09-30 03:31:33,23:55:42.74,1:01:32.8,239651,90.0,r,16,22.2053985596,20130929,0,2016-02-21 02:18:07,807
1039,000326,(213495) 2002 GS37       ,23 55 33.2 ,+01 03 29  ,19.9   ,2.4W   ,1.9N    ,34-    ,19-  , 10o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3321225,2013-09-30 03:33:40,23:55:42.74,1:01:32.7,239652,90.0,i,16,21.8521003723,20130929,0,2016-02-21 02:18:07,807
1040,000326,(104546) 2000 GS60       ,23 55 10.7 ,+01 02 17  ,19.8   ,8.0W   ,0.7N    ,32-    ,16-  , 12o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3321225,2013-09-30 03:33:40,23:55:42.74,1:01:32.7,239652,90.0,i,16,21.8521003723,20130929,0,2016-02-21 02:18:07,807
1041,000326,(180337) 2003 YZ35       ,23 55 35.2 ,+01 11 19  ,19.8   ,1.9W   ,9.8N    ,36-    ,16-  , 11o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3321225,2013-09-30 03:33:40,23:55:42.74,1:01:32.7,239652,90.0,i,16,21.8521003723,20130929,0,2016-02-21 02:18:07,807
1042,000327,(373875) 2003 SP117      ,23 55 14.1 ,+00 47 31  ,19.6   ,6.1E   ,6.0S    , 8-    ,19-  ,  5o  ,None needed at this time.,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,1593060,2013-10-11 02:55:29,23:54:49.79,0:53:27.6,242745,90.0,z,21,21.6492004395,20131010,0,2016-02-21 02:18:07,807
1043,000329,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,eef59fc8-5bbe-4b3c-89e6-c7dcd842b551,wsdiff_S82_lon_gt_minus2,3542774,2013-10-13 01:56:29,23:54:40.73,0:52:03.0,243490,90.0,i,52,22.0290985107,20131012,0,2016-02-21 02:18:07,807
1044,000369,(109793) 2001 RK92       ,00 08 35.3 ,+01 07 11  ,18.3   ,6.2W   ,5.9S    ,36-    ,10-  , 11o  ,None needed at this time.,ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,909552,2013-09-30 03:53:07,0:09:00.02,1:13:05.8,239661,90.0,r,11,22.2555999756,20130929,0,2016-02-21 02:18:07,807
1045,000372,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,ef3446da-7453-4a91-88f6-fa369d844725,wsdiff_S82_lon_gt_minus2,3818157,2013-10-28 01:26:57,0:07:17.69,1:01:52.6,247499,90.0,r,59,22.3765983582,20131027,0,2016-02-21 02:18:07,807
1046,000158, (85028) 2729 P-L        ,00 12 06.1 ,+02 24 04  ,18.8   ,7.9E   ,3.1S    ,29-    ,16-  , 14o  ,None needed at this time.,ef5bbf15-13d6-4659-942c-006b7c0d20ae,wsdiff_S82_lon_gt_minus2,2053252,2013-10-11 02:53:29,0:11:34.65,2:27:10.8,242744,90.0,z,44,22.1686992645,20131010,0,2016-02-21 02:18:07,807
1047,000158,(138959) 2001 CZ2        ,00 11 07.0 ,+02 33 40  ,18.8   ,6.9W   ,6.5N    ,37-    , 6-  ,  9o  ,None needed at this time.,ef5bbf15-13d6-4659-942c-006b7c0d20ae,wsdiff_S82_lon_gt_minus2,2053252,2013-10-11 02:53:29,0:11:34.65,2:27:10.8,242744,90.0,z,44,22.1686992645,20131010,0,2016-02-21 02:18:07,807
1048,000160,-------------------------,-----------,-----------,-------,-------,--------,-------,-----,------,--------------------------------------,ef5bbf15-13d6-4659-942c-006b7c0d20ae,wsdiff_S82_lon_gt_minus2,3823009,2013-11-08 03:07:15,0:09:28.84,2:13:46.8,251777,90.0,r,26,23.2824993134,20131107,0,2016-02-21 02:18:07,807
1049,000654,(135557) 2002 EZ74       ,00 03 08.4 ,+00 51 08  ,19.2   ,0.7E   ,5.8S    ,28-    , 1-  , 10o  ,None needed at this time.,f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3213994,2013-10-13 01:35:10,0:03:05.54,0:56:58.8,243480,90.0,z,11,21.5839996338,20131012,0,2016-02-21 02:18:07,807
1050,000654, (48743) 1997 EE57       ,00 02 45.4 ,+00 50 58  ,20.0   ,5.0W   ,6.0S    ,29-    ,10-  , 14o  ,None needed at this time.,f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3213994,2013-10-13 01:35:10,0:03:05.54,0:56:58.8,243480,90.0,z,11,21.5839996338,20131012,0,2016-02-21 02:18:07,807
1051,000655,(135557) 2002 EZ74       ,00 03 06.0 ,+00 51 04  ,19.2   ,0.2E   ,5.9S    ,28-    , 1-  , 10o  ,None needed at this time.,f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3487080,2013-10-13 02:36:31,0:03:05.31,0:56:58.0,243509,90.0,i,11,22.0205993652,20131012,0,2016-02-21 02:18:07,807
1052,000655, (48743) 1997 EE57       ,00 02 43.2 ,+00 50 46  ,20.0   ,5.5W   ,6.2S    ,29-    ,10-  , 14o  ,None needed at this time.,f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3487080,2013-10-13 02:36:31,0:03:05.31,0:56:58.0,243509,90.0,i,11,22.0205993652,20131012,0,2016-02-21 02:18:07,807
1053,000656, (85028) 2729 P-L        ,00 01 41.9 ,+00 47 42  ,19.3   ,1.8W   ,4.4S    , 9-    , 8-  , 14o  ,None needed at this time.,f26aec82-0c61-418d-988b-43cb65f962bb,wsdiff_S82_lon_gt_minus2,3783719,2013-10-28 01:41:02,0:01:49.24,0:52:03.3,247506,90.0,r,30,22.0886001587,20131027,0,2016-02-21 02:18:07,807
1054,000390,(326580) 2002 QM71       ,00 09 22.5 ,+02 20 38  ,19.2   ,2.2E   ,1.8S    ,29-    ,11-  ,  7o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123,2013-09-30 03:35:49,0:09:13.51,2:22:26.0,239653,90.0,r,42,22.0540008545,20130929,0,2016-02-21 02:18:07,807
1055,000390, (90731) 1992 OC         ,00 09 34.6 ,+02 22 25  ,17.3   ,5.3E   ,0.0S    ,47-    , 7+  , 11o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123,2013-09-30 03:35:49,0:09:13.51,2:22:26.0,239653,90.0,r,42,22.0540008545,20130929,0,2016-02-21 02:18:07,807
1056,000390, (72070) 2000 YC33       ,00 09 45.7 ,+02 19 53  ,17.4   ,8.0E   ,2.6S    ,35-    ,13-  , 13o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123,2013-09-30 03:35:49,0:09:13.51,2:22:26.0,239653,90.0,r,42,22.0540008545,20130929,0,2016-02-21 02:18:07,807
1057,000390, (46050) 2001 DM74       ,00 09 26.0 ,+02 30 46  ,19.9   ,3.1E   ,8.3N    ,28-    ,11-  , 16o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123,2013-09-30 03:35:49,0:09:13.51,2:22:26.0,239653,90.0,r,42,22.0540008545,20130929,0,2016-02-21 02:18:07,807
1058,000390, (64787) 2001 XH200      ,00 09 44.4 ,+02 16 56  ,19.5   ,7.7E   ,5.5S    ,32-    ,14-  , 13o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3196123,2013-09-30 03:35:49,0:09:13.51,2:22:26.0,239653,90.0,r,42,22.0540008545,20130929,0,2016-02-21 02:18:07,807
1059,000391,(326580) 2002 QM71       ,00 09 22.4 ,+02 20 38  ,19.2   ,2.2E   ,1.8S    ,29-    ,11-  ,  7o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718,2013-09-30 03:37:56,0:09:13.49,2:22:25.9,239654,90.0,i,42,21.6590003967,20130929,0,2016-02-21 02:18:07,807
1060,000391, (90731) 1992 OC         ,00 09 34.4 ,+02 22 25  ,17.3   ,5.2E   ,0.0S    ,47-    , 7+  , 11o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718,2013-09-30 03:37:56,0:09:13.49,2:22:25.9,239654,90.0,i,42,21.6590003967,20130929,0,2016-02-21 02:18:07,807
1061,000391, (72070) 2000 YC33       ,00 09 45.6 ,+02 19 52  ,17.4   ,8.0E   ,2.6S    ,35-    ,13-  , 13o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718,2013-09-30 03:37:56,0:09:13.49,2:22:25.9,239654,90.0,i,42,21.6590003967,20130929,0,2016-02-21 02:18:07,807
1062,000391, (46050) 2001 DM74       ,00 09 26.0 ,+02 30 46  ,19.9   ,3.1E   ,8.3N    ,28-    ,11-  , 16o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718,2013-09-30 03:37:56,0:09:13.49,2:22:25.9,239654,90.0,i,42,21.6590003967,20130929,0,2016-02-21 02:18:07,807
1063,000391, (64787) 2001 XH200      ,00 09 44.3 ,+02 16 55  ,19.5   ,7.7E   ,5.5S    ,32-    ,14-  , 13o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,3374718,2013-09-30 03:37:56,0:09:13.49,2:22:25.9,239654,90.0,i,42,21.6590003967,20130929,0,2016-02-21 02:18:07,807
1064,000392,(185721) 1998 SS92       ,00 08 10.6 ,+02 19 35  ,19.0   ,2.5W   ,1.5N    ,31-    , 2-  , 10o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2061301,2013-10-11 02:53:29,0:08:20.62,2:18:02.7,242744,90.0,z,48,21.4926986694,20131010,0,2016-02-21 02:18:07,807
1065,000392,(210531) 1999 FB1        ,00 08 07.9 ,+02 22 52  ,19.3   ,3.2W   ,4.8N    ,25-    ,20-  ,  9o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2061301,2013-10-11 02:53:29,0:08:20.62,2:18:02.7,242744,90.0,z,48,21.4926986694,20131010,0,2016-02-21 02:18:07,807
1066,000392,(116909) 2004 GG3        ,00 08 42.6 ,+02 13 20  ,19.6   ,5.5E   ,4.7S    ,27-    ,15-  , 11o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2061301,2013-10-11 02:53:29,0:08:20.62,2:18:02.7,242744,90.0,z,48,21.4926986694,20131010,0,2016-02-21 02:18:07,807
1067,000393,(169927) 2002 SN47       ,00 08 39.8 ,+02 20 56  ,19.7   ,6.0E   ,3.3N    ,21-    ,18-  , 10o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2469716,2013-10-12 02:54:49,0:08:15.92,2:17:39.5,243110,90.0,i,19,21.7141990662,20131011,0,2016-02-21 02:18:07,807
1068,000393,(370931) 2005 QB34       ,00 08 48.7 ,+02 17 07  ,19.9   ,8.2E   ,0.5S    ,19-    ,11-  ,  7o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,2469716,2013-10-12 02:54:49,0:08:15.92,2:17:39.5,243110,90.0,i,19,21.7141990662,20131011,0,2016-02-21 02:18:07,807
1069,000394,(169927) 2002 SN47       ,00 08 39.6 ,+02 20 54  ,19.7   ,5.9E   ,3.2N    ,21-    ,18-  , 10o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,1997063,2013-10-12 03:00:52,0:08:15.90,2:17:39.2,243113,90.0,z,19,21.5937995911,20131011,0,2016-02-21 02:18:07,807
1070,000394,(370931) 2005 QB34       ,00 08 48.5 ,+02 17 05  ,19.9   ,8.2E   ,0.6S    ,19-    ,11-  ,  7o  ,None needed at this time.,f43aca9f-0d36-427c-bcee-89db06be9925,wsdiff_S82_lon_gt_minus2,1997063,2013-10-12 03:00:52,0:08:15.90,2:17:39.2,243113,90.0,z,19,21.5937995911,20131011,0,2016-02-21 02:18:07,807
1071,000515,(396202) 2013 RD22       ,23 57 40.4 ,+01 23 32  ,19.2   ,3.2E   ,2.0N    ,25-    ,27-  ,  6o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910,2013-09-30 03:31:33,23:57:27.46,1:21:33.9,239651,90.0,r,7,22.1322994232,20130929,0,2016-02-21 02:18:07,807
1072,000515, (49823) 1999 XV71       ,23 57 15.8 ,+01 24 00  ,18.9   ,2.9W   ,2.4N    ,34-    ,15-  , 14o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910,2013-09-30 03:31:33,23:57:27.46,1:21:33.9,239651,90.0,r,7,22.1322994232,20130929,0,2016-02-21 02:18:07,807
1073,000515,(143839) 2003 XL16       ,23 57 18.3 ,+01 16 51  ,18.7   ,2.3W   ,4.7S    ,33-    ,25-  , 10o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910,2013-09-30 03:31:33,23:57:27.46,1:21:33.9,239651,90.0,r,7,22.1322994232,20130929,0,2016-02-21 02:18:07,807
1074,000515,(196029) 2002 SL14       ,23 57 38.2 ,+01 27 22  ,19.7   ,2.7E   ,5.8N    ,27-    ,12-  ,  9o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910,2013-09-30 03:31:33,23:57:27.46,1:21:33.9,239651,90.0,r,7,22.1322994232,20130929,0,2016-02-21 02:18:07,807
1075,000515,         2010 EQ20       ,23 57 25.5 ,+01 29 55  ,       ,0.5W   ,8.3N    ,33-    , 5-  ,  1d  ,Leave for survey recovery.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3127910,2013-09-30 03:31:33,23:57:27.46,1:21:33.9,239651,90.0,r,7,22.1322994232,20130929,0,2016-02-21 02:18:07,807
1076,000516,(396202) 2013 RD22       ,23 57 40.3 ,+01 23 31  ,19.2   ,3.2E   ,2.0N    ,25-    ,27-  ,  6o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071,2013-09-30 03:33:40,23:57:27.44,1:21:33.6,239652,90.0,i,7,21.5009994507,20130929,0,2016-02-21 02:18:07,807
1077,000516, (49823) 1999 XV71       ,23 57 15.7 ,+01 24 00  ,18.9   ,2.9W   ,2.4N    ,34-    ,15-  , 14o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071,2013-09-30 03:33:40,23:57:27.44,1:21:33.6,239652,90.0,i,7,21.5009994507,20130929,0,2016-02-21 02:18:07,807
1078,000516,(143839) 2003 XL16       ,23 57 18.2 ,+01 16 50  ,18.7   ,2.3W   ,4.7S    ,33-    ,25-  , 10o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071,2013-09-30 03:33:40,23:57:27.44,1:21:33.6,239652,90.0,i,7,21.5009994507,20130929,0,2016-02-21 02:18:07,807
1079,000516,(196029) 2002 SL14       ,23 57 38.1 ,+01 27 22  ,19.7   ,2.7E   ,5.8N    ,27-    ,12-  ,  9o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071,2013-09-30 03:33:40,23:57:27.44,1:21:33.6,239652,90.0,i,7,21.5009994507,20130929,0,2016-02-21 02:18:07,807
1080,000516,         2010 EQ20       ,23 57 25.4 ,+01 29 54  ,       ,0.5W   ,8.3N    ,33-    , 5-  ,  1d  ,Leave for survey recovery.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3278071,2013-09-30 03:33:40,23:57:27.44,1:21:33.6,239652,90.0,i,7,21.5009994507,20130929,0,2016-02-21 02:18:07,807
1081,000519, (26046) 2104 T-2        ,23 55 55.8 ,+01 11 25  ,18.7   ,3.9E   ,0.6S    , 6-    , 4-  , 15o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2645055,2013-10-28 00:50:05,23:55:40.16,1:11:58.3,247481,90.0,r,55,22.0566997528,20131027,0,2016-02-21 02:18:07,807
1082,000519,(196811) 2003 SF225      ,23 56 10.6 ,+01 10 49  ,20.0   ,7.6E   ,1.2S    , 7-    ,12-  , 12o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2645055,2013-10-28 00:50:05,23:55:40.16,1:11:58.3,247481,90.0,r,55,22.0566997528,20131027,0,2016-02-21 02:18:07,807
1083,000520, (26046) 2104 T-2        ,23 55 55.7 ,+01 11 25  ,18.7   ,3.9E   ,0.6S    , 6-    , 4-  , 15o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2625201,2013-10-28 00:54:07,23:55:40.16,1:11:58.3,247483,90.0,i,55,21.6513996124,20131027,0,2016-02-21 02:18:07,807
1084,000520,(196811) 2003 SF225      ,23 56 10.5 ,+01 10 48  ,20.0   ,7.6E   ,1.2S    , 7-    ,12-  , 12o  ,None needed at this time.,f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,2625201,2013-10-28 00:54:07,23:55:40.16,1:11:58.3,247483,90.0,i,55,21.6513996124,20131027,0,2016-02-21 02:18:07,807
1085,000521,    P/2010 B2 (WISE)     ,23 54 55.9 ,+01 18 09  ,       ,2.7W   ,9.1N    ,13-    , 3-  ,cmt   ,(r =   4.11 AU),f5d3784f-bc20-4d9a-b11f-094aa8fac20c,wsdiff_S82_lon_gt_minus2,3813768,2013-11-08 02:57:04,23:55:06.84,1:09:02.4,251772,90.0,r,30,22.1403999329,20131107,0,2016-02-21 02:18:07,807
1086,000556,(186536) 2002 VQ105      ,00 01 32.2 ,+01 38 48  ,18.7   ,3.4W   ,1.1S    ,37-    , 6-  , 11o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3104508,2013-09-30 03:10:13,0:01:45.81,1:39:56.1,239641,90.0,r,28,22.7121009827,20130929,0,2016-02-21 02:18:07,807
1087,000556,(264865) 2002 RT165      ,00 01 35.5 ,+01 42 28  ,19.5   ,2.6W   ,2.5N    ,34-    ,14-  ,  8o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3104508,2013-09-30 03:10:13,0:01:45.81,1:39:56.1,239641,90.0,r,28,22.7121009827,20130929,0,2016-02-21 02:18:07,807
1088,000556,  (3195) Fedchenko       ,00 01 30.1 ,+01 38 39  ,16.2   ,3.9W   ,1.3S    ,29-    ,12-  , 27o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3104508,2013-09-30 03:10:13,0:01:45.81,1:39:56.1,239641,90.0,r,28,22.7121009827,20130929,0,2016-02-21 02:18:07,807
1089,000557,(186536) 2002 VQ105      ,00 01 32.1 ,+01 38 47  ,18.7   ,3.4W   ,1.1S    ,37-    , 6-  , 11o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3114843,2013-09-30 03:12:19,0:01:45.79,1:39:55.9,239642,90.0,i,28,22.2542991638,20130929,0,2016-02-21 02:18:07,807
1090,000557,(264865) 2002 RT165      ,00 01 35.4 ,+01 42 27  ,19.5   ,2.6W   ,2.5N    ,34-    ,14-  ,  8o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3114843,2013-09-30 03:12:19,0:01:45.79,1:39:55.9,239642,90.0,i,28,22.2542991638,20130929,0,2016-02-21 02:18:07,807
1091,000557,  (3195) Fedchenko       ,00 01 30.0 ,+01 38 39  ,16.2   ,3.9W   ,1.3S    ,29-    ,12-  , 27o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3114843,2013-09-30 03:12:19,0:01:45.79,1:39:55.9,239642,90.0,i,28,22.2542991638,20130929,0,2016-02-21 02:18:07,807
1092,000558, (76628) Kozi Hradek     ,00 01 06.6 ,+01 31 34  ,19.5   ,2.2E   ,3.4S    ,21-    ,17-  , 13o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,2519505,2013-10-12 02:58:49,0:00:58.01,1:34:59.4,243112,90.0,z,55,22.0559997559,20131011,0,2016-02-21 02:18:07,807
1093,000558,(326580) 2002 QM71       ,00 01 16.2 ,+01 28 12  ,19.7   ,4.5E   ,6.8S    ,19-    , 8-  ,  7o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,2519505,2013-10-12 02:58:49,0:00:58.01,1:34:59.4,243112,90.0,z,55,22.0559997559,20131011,0,2016-02-21 02:18:07,807
1094,000558,(264857) 2002 RS82       ,00 00 28.1 ,+01 39 32  ,19.4   ,7.5W   ,4.6N    ,21-    , 1+  ,  7o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,2519505,2013-10-12 02:58:49,0:00:58.01,1:34:59.4,243112,90.0,z,55,22.0559997559,20131011,0,2016-02-21 02:18:07,807
1095,000560, (46595) Kita-Kyushu     ,23 59 31.3 ,+01 24 42  ,19.2   ,0.7E   ,0.8S    ,11+    , 9+  , 12o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3801025,2013-11-08 03:05:12,23:59:28.69,1:25:32.8,251776,90.0,r,58,23.2364006042,20131107,0,2016-02-21 02:18:07,807
1096,000560,  (4887) Takihiroi       ,23 59 32.1 ,+01 27 20  ,18.4   ,0.8E   ,1.8N    , 0+    , 0-  , 20o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3801025,2013-11-08 03:05:12,23:59:28.69,1:25:32.8,251776,90.0,r,58,23.2364006042,20131107,0,2016-02-21 02:18:07,807
1097,000560, (15689) 1981 UP25       ,23 59 49.1 ,+01 26 56  ,18.2   ,5.1E   ,1.4N    , 3-    , 7-  , 16o  ,None needed at this time.,f5eaf5b0-14e2-4fea-99d4-f345bdaf14ba,wsdiff_S82_lon_gt_minus2,3801025,2013-11-08 03:05:12,23:59:28.69,1:25:32.8,251776,90.0,r,58,23.2364006042,20131107,0,2016-02-21 02:18:07,807
1098,000066,(436395) 2010 VJ176      ,00 11 39.4 ,+01 13 02  ,18.9   ,8.0E   ,4.4S    ,44-    , 2+  ,  4o  ,None needed at this time.,fad815c6-5830-4f0b-967d-19e21c6ff51b,wsdiff_S82_lon_gt_minus2,3286369,2013-09-30 03:51:02,0:11:07.28,1:17:25.0,239660,90.0,i,45,21.2583007812,20130929,0,2016-02-21 02:18:07,807
1099,000067,(192514) 1998 RP12       ,00 10 20.6 ,+01 12 56  ,20.0   ,3.2E   ,2.3N    ,24-    ,12-  , 11o  ,None needed at this time.,fad815c6-5830-4f0b-967d-19e21c6ff51b,wsdiff_S82_lon_gt_minus2,2529632,2013-10-12 02:54:49,0:10:07.78,1:10:40.0,243110,90.0,i,60,21.3866004944,20131011,0,2016-02-21 02:18:07,807
